1283,"Aerolineas Del Sureste","NA","","SUE","AEROSURESTE","Mexico","N"
1284,"Aerial Surveys (1980) Limited","NA","","SUY","SURVEY","New Zealand","N"
1285,"Air Slovakia","NA","GM","SVK","SLOVAKIA","Slovakia","N"
1286,"Adler Aviation","NA","","SWH","SHOCKWAVE","Canada","N"
1287,"Aircompany Yakutia","NA","R3","SYL","AIR YAKUTIA","Russia","Y"
1288,"Aerosud Aviation","NA","","SYT","SKYTRACK","South Africa","N"
1289,"Aeroservicios de La Costa","NA","","TAA","AERO COSTA","Mexico","N"
1290,"Aeromar","NA","VW","TAO","TRANS-AEROMAR","Mexico","Y"
1291,"Aerotrebol","NA","","TBL","AEROTREBOL","Mexico","N"
1292,"Aero Taxi de Los Cabos","NA","","TBO","AERO CABOS","Mexico","N"
1293,"Air Turks and Caicos","NA","JY","TCI","KERRMONT","Turks and Caicos Islands","N"
1294,"Aerotranscolombina de Carga","NA","","TCO","TRANSCOLOMBIA","Colombia","N"
1295,"Air Cargo Express","NA","","TDG","TURBO DOG","United States","N"
1296,"Atlas Helicopters","NA","","TDT","TRIDENT","United Kingdom","N"
1297,"Air Today","NA","","TDY","AIR TODAY","United States","N"
1298,"Aero Servicios Azteca","NA","","TED","AEROAZTECA","Mexico","N"
1299,"Arkefly","NA","OR","TFL","ARKEFLY","Netherlands","Y"
1300,"Antair","NA","","TIR","ANTAIR","Mexico","N"
1301,"Atlantique Air Assistance","NA","","TLB","TRIPLE-A","France","N"
1302,"Aero Taxi Autlan","NA","","TLD","AEREO AUTLAN","Mexico","N"
1303,"Aero Util","NA","","TLE","AEROUTIL","Mexico","N"
1304,"Aero Toluca Internactional","NA","","TLU","AEROTOLUCA","Mexico","N"
1305,"Aero Taxi del Centro de Mexico","NA","","TME","TAXICENTRO","Mexico","N"
1306,"Aerotropical","NA","","TOC","TROPICMEX","Mexico","N"
1307,"Air Tomisko","NA","","TOH","TOMISKO CARGO","Serbia","N"
1308,"Airlines PNG","NA","CG","TOK","BALUS","Papua New Guinea","Y"
1309,"Aero Tanala","NA","","TON","AEROTANALA","Mexico","N"
1310,"Aero Tropical","NA","","TPB","AERO TROPICAL","Angola","N"
1311,"Air Cal","NA","TY","TPC","AIRCAL","France","N"
1312,"Air Horizon","NA","","TPK","TCHAD-HORIZON","Chad","N"
1313,"Aero Taxi del Potosi","NA","","TPO","TAXI-POTOSI","Mexico","N"
1314,"Aeroturquesa","NA","","TQS","AEROTURQUESA","Mexico","N"
1315,"Airmark Aviation","NA","","TRH","TRANSTAR","United States","N"
1316,"AirTran Airways","NA","FL","TRS","CITRUS","United States","Y"
1317,"Air Transat","NA","TS","TSC","TRANSAT","Canada","Y"
1318,"airtransse","NA","","TSQ","AIRTRA","Japan","N"
1319,"Aerolineas Turisticas del Caribe","NA","","TTB","AERO TURISTICAS","Mexico","N"
1320,"Avcenter","NA","","TTE","TETON","United States","N"
1321,"Air Tungaru","NA","","TUN","TUNGARU","Kiribati","N"
1322,"Avialeasing Aviation Company","NA","EC","TWN","TWINARROW","Uzbekistan","Y"
1323,"Aerotaxis del Noroeste","NA","","TXD","TAXI OESTE","Mexico","N"
1324,"Aerotaxis Alfe","NA","","TXF","ALFE","Mexico","N"
1325,"Aereotaxis","NA","","TXI","AEREOTAXIS","Mexico","N"
1326,"Tyrolean Airways","NA","VO","TYR","TYROLEAN","Austria","Y"
1327,"Aero Tomza","NA","","TZA","AERO TOMZA","Mexico","N"
1328,"Air Zambezi","NA","","TZT","ZAMBEZI","Zimbabwe","N"
1329,"Afra Airlines","NA","","UAG","AFRALINE","Ghana","N"
1330,"Aerostar Airlines","NA","","UAR","AEROSTAR","Ukraine","N"
1331,"Air Division of the Eastern Kazakhstan Region","NA","","UCK","GALETA","Kazakhstan","N"
1332,"Aero-Charter Ukraine","NA","DW","UCR","CHARTER UKRAINE","Ukraine","N"
1333,"Air LA","NA","","UED","AIR L-A","United States","N"
1334,"Air Ukraine","NA","6U","UKR","AIR UKRAINE","Ukraine","N"
1335,"Air Umbria","NA","","UMB","AIR UMBRIA","Italy","N"
1336,"Atuneros Unidos de California","NA","","UND","ATUNEROS UNIDOS","Mexico","N"
1337,"Aeroclub Flaps","NA","","FLP","AEROCLUB FLAPS","Spain","N"
1338,"Aerolineas Galapagos (Aerogal)","NA","2K","GLG","AEROGAL","Ecuador","Y"
1339,"Air Castle Corporation / Global Airways","NA","","GLB","GLO-AIR","United States","N"
1340,"Alrosa Mirny Air Enterprise","NA","6R","DRU","MIRNY","Russia","Y"
1341,"Bearing Supplies Limited","NA","","PVO","PROVOST","United Kingdom","N"
1342,"Balkan Agro Aviation","NA","","BAA","BALKAN AGRO","Bulgaria","N"
1343,"Bahrain Air BSC (Closed)","NA","","BAB","AWAL","Bahrain","N"
1344,"BAC Leasing Limited","NA","","BAC"," ","United Kingdom","N"
1345,"BAE Systems","NA","","BAE","FELIX","United Kingdom","N"
1346,"Belgian Air Force","NA","","BAF","BELGIAN AIRFORCE","Belgium","N"
1347,"Baker Aviation","NA","8Q","BAJ","BAKER AVIATION","United States","N"
1348,"Blackhawk Airways","NA","","BAK","BLACKHAWK","United States","N"
1349,"Britannia Airways","NA","","BAL","BRITANNIA","United Kingdom","N"
1350,"Business Air Services","NA","","BAM","BUSINESS AIR","Canada","N"
1351,"British Antarctic Survey","NA","","BAN","PENGUIN","United Kingdom","N"
1352,"Bradly Air (Charter) Services","NA","","BAR","BRADLEY","Canada","N"
1353,"Bissau Airlines","NA","","BAU","AIR BISSAU","Guinea-Bissau","N"
1354,"Bay Aviation Ltd","NA","","BAV","BAY AIR","Bangladesh","N"
1355,"British Airways","NA","BA","BAW","SPEEDBIRD","United Kingdom","Y"
1356,"Best Aero Handling Ltd","NA","","BAX","","Russia","N"
1357,"Bayon Airlines","NA","","BAY","BAYON","Cambodia","N"
1358,"Bannert Air","NA","","BBA","BANAIR","Austria","N"
1359,"Biman Bangladesh Airlines","NA","BG","BBC","BANGLADESH","Bangladesh","Y"
1360,"Bluebird Cargo","NA","BF","BBD","BLUE CARGO","Iceland","N"
1361,"Beibars CJSC","NA","","BBS","BEIBARS","Kazakhstan","N"
1362,"Bravo Airlines","NA","","BBV","BRAVO EUROPE","Spain","N"
1363,"Blue Bird Aviation","NA","","BBZ","COBRA","Kenya","N"
1364,"BACH Flugbetriebsges","NA","B4","BCF","BACH","Austria","N"
1365,"Blue Islands","NA","","BCI","BLUE ISLAND","United Kingdom","N"
1366,"British Caribbean Airways","NA","","BCL","","United Kingdom","N"
1367,"British Charter","NA","","BCR","BACKER","United Kingdom","N"
1368,"BCT Aviation","NA","","BCT","BOBCAT","United Kingdom","N"
1369,"Business Aviation Center","NA","","BCV","BUSINESS AVIATION","Ukraine","N"
1370,"Blue Dart Aviation","NA","BZ","BDA","BLUE DART","India","N"
1371,"B&H Airlines","NA","JA","BON","Air Bosna","Bosnia and Herzegovina","N"
1372,"Bissau Discovery Flying Club","NA","","BDF","BISSAU DISCOVERY","Guinea-Bissau","N"
1373,"Belgian Army","NA","","AYB","BELGIAN ARMY","Belgium","N"
1374,"Badr Airlines","NA","","BDR","BADR AIR","Sudan","N"
1375,"Best Aviation Ltd","NA","","BEA","BEST AIR","Bangladesh","N"
1376,"Belgorod Aviation Enterprise","NA","","BED","BELOGORYE","Russia","N"
1377,"Bar Harbor Airlines","NA","","AJC","BAR HARBOR","United States","N"
1378,"Balear Express","NA","","BEF","BALEAR EXPRESS","Spain","N"
1379,"Bel Air Helicopters","NA","","BEH","BLUECOPTER","Denmark","N"
1380,"Berkut Air","NA","","BEK","BERKUT","Kazakhstan","N"
1381,"BETA - Brazilian Express Transportes Aereos","NA","","BET","BETA CARGO","Brazil","N"
1382,"Basler Flight Service","NA","","BFC","BASLER","United States","N"
1383,"Bear Flight","NA","","BFG","BEARFLIGHT","Sweden","N"
1384,"Buffalo Airways","NA","J4","BFL","BUFFALO","Canada","N"
1385,"Bombardier","NA","","BFO","BOMBARDIER","Canada","N"
1386,"Burkina Airlines","NA","","BFR","BURKLINES","Burkina Faso","N"
1387,"Business Flight Sweden","NA","","BFS","BUSINESS FLIGHT","Sweden","N"
1388,"Bahrain Defence Force","NA","","BFW","SUMMAN","Bahrain","N"
1389,"BH Air","NA","","BGH","BALKAN HOLIDAYS","Bulgaria","N"
1390,"British Gulf International","NA","","BGI","BRITISH GULF","S","N"
1391,"British Gulf International-Fez","NA","","BGK","GULF INTER","Kyrgyzstan","N"
1392,"Benin Golf Air","NA","A8","BGL","BENIN GOLF","Benin","N"
1393,"Bugulma Air Enterprise","NA","","BGM","BUGAVIA","Russia","N"
1394,"Budget Air Bangladesh","NA","","BGR","BUDGET AIR","Bangladesh","N"
1395,"Bergen Air Transport","NA","","BGT","BERGEN AIR","Norway","N"
1396,"Buddha Air","NA","","BHA","BUDDHA AIR","Nepal","N"
1397,"Balkh Airlines","NA","","BHI","SHARIF","Afghanistan","N"
1398,"Bristow Helicopters","NA","","BHL","BRISTOW","United Kingdom","N"
1399,"Bristow Helicopters Nigeria","NA","","BHN","BRISTOW HELICOPTERS","Nigeria","N"
1400,"Bhoja Airlines","NA","","BHO","BHOJA","Pakistan","N"
1401,"Belair Airlines","NA","4T","BHP","BELAIR","Switzerland","Y"
1402,"Bighorn Airways","NA","","BHR","BIGHORN AIR","United States","N"
1403,"Bahamasair","NA","UP","BHS","BAHAMAS","Bahamas","Y"
1404,"Bright Air","NA","","BHT","BRIGHTAIR","Netherlands","N"
1405,"Bringer Air Cargo Taxi Aereo","NA","E6","","","Brazil","N"
1406,"Balkan Bulgarian Airlines","NA","LZ","","","","Y"
1407,"BA Connect","NA","TH","","","United Kingdom","N"
1408,"Bosphorus European Airways","NA","","BHY","BOSPHORUS","Turkey","N"
1409,"Binair","NA","","BID","BINAIR","Germany","N"
1410,"Big Island Air","NA","","BIG","BIG ISLE","United States","N"
1411,"British International Helicopters","NA","BS","BIH","BRINTEL","United Kingdom","Y"
1412,"Billund Air Center","NA","","BIL","BILAIR","Denmark","N"
1413,"Boise Interagency Fire Center","NA","","BIN","BISON-AIR","United States","N"
1414,"Bird Leasing","NA","","BIR","BIRD AIR","United States","N"
1415,"Bizjet Ltd","NA","","BIZ","BIZZ","United Kingdom","N"
1416,"Baja Air","NA","","BJA","BAJA AIR","Mexico","N"
1417,"Baltic Jet Aircompany","NA","","BJC","BALTIC JET","Latvia","N"
1418,"Business Jet Solutions","NA","","BJS","SOLUTION","United States","N"
1419,"Bankair","NA","B4","BKA","BANKAIR","United States","N"
1420,"BF-Lento OY","NA","","BKF","BAKERFLIGHT","Finland","Y"
1421,"Barken International","NA","","BKJ","BARKEN JET","United States","N"
1422,"Bangkok Airways","NA","PG","BKP","BANGKOK AIR","Thailand","Y"
1423,"Bukovyna","NA","","BKV","BUKOVYNA","Ukraine","N"
1424,"Blue Bird Aviation","NA","","BLB","BLUEBIRD SUDAN","Sudan","N"
1425,"Bellesavia","NA","","BLC","BELLESAVIA","Belarus","N"
1426,"Blue Line","NA","","BLE","BLUE BERRY","France","N"
1427,"Blue1","NA","KF","BLF","BLUEFIN","Finland","Y"
1428,"Belgavia","NA","","BLG","BELGAVIA","Belgium","N"
1429,"Blue Horizon Travel Club","NA","","BLH","BLUE HORIZON","United States","N"
1430,"Blue Jet","NA","","BLJ","BLUEWAY","Spain","N"
1431,"Baltic Airlines","NA","","BLL","BALTIC AIRLINES","Russia","Y"
1432,"Blue Airways","NA","","BLM","BLUE ARMENIA","Armenia","N"
1433,"Bali International Air Service","NA","","BLN","BIAR","Indonesia","N"
1434,"Bearskin Lake Air Service","NA","JV","BLS","BEARSKIN","Canada","Y"
1435,"Baltic Aviation","NA","","BLT","BALTAIR","United States","N"
1436,"Bellview Airlines","NA","B3","BLV","BELLVIEW AIRLINES","Nigeria","Y"
1437,"bmi","bmi British Midland","BD","BMA","MIDLAND","United Kingdom","Y"
1438,"British Medical Charter","NA","","BMD","BRITISH MEDICAL","United Kingdom","N"
1439,"Briggs Marine Environmental Services","NA","","BME","BRIGGS","United Kingdom","N"
1440,"Bristow Masayu Helicopters","NA","","BMH","MASAYU","Indonesia","N"
1441,"bmibaby","NA","WW","BMI","BABY","United Kingdom","Y"
1442,"Bemidji Airlines","NA","CH","BMJ","BEMIDJI","United States","Y"
1443,"Bismillah Airlines","NA","5Z","BML","BISMILLAH","Bangladesh","N"
1444,"Bowman Aviation","NA","","BMN","BOWMAN","United States","N"
1445,"British Midland Regional","NA","","BMR","","United Kingdom","Y"
1446,"BMW","NA","","BMW","BMW-FLIGHT","Germany","N"
1447,"Banco de Mexico","NA","","BMX","BANXICO","Mexico","N"
1448,"Bond Offshore Helicopters","NA","","BND","BOND","United Kingdom","N"
1449,"Benina Air","NA","","BNE","BENINA AIR","Libya","N"
1450,"BN Group Limited","NA","","BNG","VECTIS","United Kingdom","N"
1451,"Blue Nile Ethiopia Trading","NA","","BNL","NILE TRADING","Ethiopia","N"
1452,"Bonair Aviation","NA","","BNR","BONAIR","Canada","N"
1453,"Bancstar - Valley National Corporation","NA","","BNS","BANCSTAR","United States","N"
1454,"Bentiu Air Transport","NA","","BNT","BENTIU AIR","Sudan","N"
1455,"Benane Aviation Corporation","NA","","BNV","BENANE","Mauritania","N"
1456,"British North West Airlines","NA","","BNW","BRITISH NORTH","United Kingdom","N"
1457,"Boniair","NA","","BOA","KUMANOVO","Macedonia","N"
1458,"Bond Air Services","NA","","BOD","UGABOND","Uganda","N"
1459,"Boeing","NA","","BOE","BOEING","United States","N"
1460,"Bordaire","NA","","BOF","BORDAIR","Canada","N"
1461,"Bookajet Limited","NA","","BOO","BOOKAJET","United Kingdom","N"
1462,"Bouraq Indonesia Airlines","NA","BO","BOU","BOURAQ","Indonesia","N"
1463,"Blue Panorama Airlines","NA","BV","BPA","BLUE PANOROMA","Italy","Y"
1464,"Berkhut ZK","NA","","BPK","VENERA","Kazakhstan","N"
1465,"Bundepolizei-Fliegertruppe","NA","","BPO","PIROL","Germany","N"
1466,"Budapest Aircraft Services/Manx2","NA","","BPS","BASE","Hungary","Y"
1467,"Bonus Aviation","NA","","BPT","BONUS","United Kingdom","N"
1468,"British Petroleum Exploration","NA","","BPX","","Colombia","N"
1469,"BRA-Transportes Aereos","NA","7R","BRB","BRA-TRANSPAEREOS","Brazil","N"
1470,"Brock Air Services","NA","","BRD","BROCK AIR","Canada","N"
1471,"Breeze Ltd","NA","","BRE","AVIABREEZE","Ukraine","N"
1472,"Bering Air","NA","8E","BRG","BERING AIR","United States","Y"
1473,"Briansk State Air Enterprise","NA","","BRK","BRIANSK-AVIA","Russia","N"
1474,"Branson Airlines","NA","","BRN","BRANSON","United States","N"
1475,"BASE Regional Airlines","NA","","BRO","COASTRIDER","Netherlands","N"
1476,"Brazilian Air Force","NA","","BRS","BRAZILIAN AIR FORCE","Brazil","Y"
1477,"British Regional Airlines","NA","","BRT","BRITISH","United Kingdom","N"
1478,"Belavia Belarusian Airlines","NA","B2","BRU","BELARUS AVIA","Belarus","Y"
1479,"Bravo Air Congo","NA","K6","BRV","BRAVO","Democratic Republic of the Congo","N"
1480,"Bright Aviation Services","NA","","BRW","BRIGHT SERVICES","Bulgaria","N"
1481,"Braniff International Airways","NA","BN","BNF","Braniff","United States","N"
1482,"Buffalo Express Airlines","NA","","BRX","BUFF EXPRESS","United States","N"
1483,"Burundayavia","NA","","BRY","BURAIR","Kazakhstan","N"
1484,"Bistair - Fez","NA","","BSC","BIG SHOT","Kyrgyzstan","N"
1485,"Blue Star Airlines","NA","","BSD","AIRLINES STAR","Mexico","N"
1486,"Brasair Transportes Aereos","NA","","BSI","BRASAIR","Brazil","N"
1487,"Blue Swann Aviation","NA","","BSJ","BLUE SWANN","United Kingdom","N"
1488,"Blue Sky Aviation","NA","","BSM","","Lebanon","N"
1489,"Bissau Aero Transporte","NA","","BSS","BISSAU AIRSYSTEM","Guinea-Bissau","N"
1490,"Best Air","NA","","BST","TUNCA","Turkey","N"
1491,"Blue Sky Airways","NA","","BSW","SKY BLUE","Czech Republic","N"
1492,"Big Sky Airlines","NA","GQ","BSY","BIG SKY","United States","N"
1493,"BAL Bashkirian Airlines","NA","V9","BTC","BASHKIRIAN","Russia","N"
1494,"Baltijas Helicopters","NA","","BTH","BALTIJAS HELICOPTERS","Latvia","N"
1495,"Baltyka","NA","","BTK","BALTYKA","Ukraine","N"
1496,"Baltia Air Lines","NA","","BTL","BALTIA FLIGHT","United States","N"
1497,"Botir-Avia","NA","","BTR","BOTIR-AVIA","Kyrgyzstan","N"
1498,"Business Express","NA","","GAA","BIZEX","United States","N"
1499,"BT-Slavuta","NA","","BTT","BEETEE-SLAVUTA","Ukraine","N"
1500,"Metro Batavia","NA","7P","BTV","BATAVIA","Indonesia","Y"
1501,"Bulgarian Air Charter","NA","","BUC","BULGARIAN CHARTER","Bulgaria","N"
1502,"Blue Airlines","NA","","BUL","BLUE AIRLINES","Democratic Republic of the Congo","N"
1503,"Buryat Airlines Aircompany","NA","","BUN","BURAL","Russia","N"
1504,"Buzz Stansted","NA","","BUZ","BUZZ","United Kingdom","N"
1505,"Buffalo Airways","NA","","BVA","BUFFALO AIR","United States","N"
1506,"Bulgarian Aeronautical Centre","NA","","BVC","BULGARIAN WINGS","Bulgaria","N"
1507,"Baron Aviation Services","NA","","BVN","SHOW-ME","United States","N"
1508,"Berjaya Air","NA","J8","BVT","BERJAYA","Malaysia","Y"
1509,"Bellview Airlines","NA","","BVU"," Sierra Leone","","N"
1510,"Blue Wings","NA","QW","BWG","BLUE WINGS","Germany","Y"
1511,"Blue Wing Airlines","NA","","BWI","BLUE TAIL","Suriname","N"
1512,"BWA (2002) Ltd","NA","","BWL","BRITWORLD","United Kingdom","N"
1513,"Bahrain Executive Air Services","NA","","BXA","BEXAIR","Bahrain","N"
1514,"Bar XH Air","NA","","BXH","PALLISER","Canada","N"
1515,"Brussels International Airlines","NA","","BXI","XENIA","Belgium","N"
1516,"BAX Global","NA","8W","","","","N"
1517,"Redding Aero Enterprises","NA","","BXR","BOXER","United States","N"
1518,"Berry Aviation","NA","","BYA","BERRY","United States","N"
1519,"Bylina Joint-Stock Company","NA","","BYL","BYLINA","Russia","N"
1520,"Berytos Airlines","NA","","BYR","","Lebanon","N"
1521,"Bayu Indonesia Air","NA","BM","BYE","BAYU","Indonesia","N"
1522,"Bizair Fluggesellschaft","NA","","BZA","BERLIN BEAR","Germany","N"
1523,"Brit Air","NA","DB","BZH","BRITAIR","France","Y"
1524,"Butane Buzzard Aviation Corporation","NA","","BZZ","BUZZARD","United Kingdom","N"
1525,"Business Flight Salzburg","NA","","AUJ","AUSTROJET","Austria","N"
1526,"BKS Air (Rivaflecha)","NA","","CKM","COSMOS","Spain","N"
1527,"Bristol Flying Centre","NA","","CLF","CLIFTON","United Kingdom","N"
1528,"Barnes Olsen Aeroleasing","NA","","CLN","SEELINE","United Kingdom","N"
1529,"Baltimore Air Transport","NA","","CPJ","CORPJET","United States","N"
1530,"Boston-Maine Airways","NA","E9","CXS","CLIPPER CONNECTION","United States","N"
1531,"Brussels Airlines","SN Brussels Airlines","SN","DAT","BEE-LINE","Belgium","Y"
1532,"Baltimore Airways","NA","","EAH","EASTERN","United States","N"
1533,"Bond Aviation","NA","","EBA","BOND AVIATION","Italy","N"
1534,"Brazilian Army Aviation","NA","","EXB","BRAZILIAN ARMY","Brazil","N"
1535,"Business Express Delivery","NA","","EXP","EXPRESS AIR","Canada","N"
1536,"Bel Limited","NA","","FOS","","Russia","N"
1537,"Bangkok Aviation Center","NA","","HAW","THAI HAWK","Thailand","N"
1538,"Benair","NA","","HAX","SCOOP","Norway","N"
1539,"Binter Canarias","NA","NT","IBB","","Spain","Y"
1540,"Bonyad Airlines","NA","","IRJ","BONYAD AIR","Iran","N"
1541,"Burundaiavia","NA","","IVR","RERUN","Kazakhstan","N"
1542,"Blue Air","NA","0B","JOR","BLUE TRANSPORT","Romania","Y"
1543,"British Mediterranean Airways","NA","KJ","LAJ","BEE MED","United Kingdom","Y"
1544,"Belle Air","NA","","LBY","ALBAN-BELLE","Albania","N"
1545,"Blom Geomatics","NA","","LED","SWEEPER","Norway","N"
1546,"Benin Littoral Airways","NA","","LTL","LITTORAL","Benin","N"
1547,"Bombardier Business Jet Solutions","NA","","LXJ","FLEXJET","United States","N"
1548,"Bulgaria Air","NA","FB","LZB","FLYING BULGARIA","Bulgaria","Y"
1549,"Brazilian Navy Aviation","NA","","MBR","BRAZILIAN NAVY","Brazil","N"
1550,"Barents AirLink","NA","8N","NKF","NORDFLIGHT","Sweden","Y"
1551,"Belgian Navy","NA","","NYB","BELGIAN NAVY","Belgium","N"
1552,"Bakoji Airlines Services","NA","","OGJ","BAKO AIR","Nigeria","N"
1553,"Benders Air","NA","","PEB","PALEMA","Sweden","N"
1554,"Balmoral Central Contracts","NA","","PNT","PORTNET","South Africa","N"
1555,"BGB Air","NA","","POI","BOJBAN","Kazakhstan","N"
1556,"Butte Aviation","NA","","PPS","PIPESTONE","United States","N"
1557,"Bond Air Services","NA","","RHD","RED HEAD","United Kingdom","N"
1558,"Business Airfreight","NA","","RLR","RATTLER","United States","N"
1559,"BAC Express Airlines","NA","","RPX","RAPEX","United Kingdom","N"
1560,"Boscombe Down DERA (Formation)","NA","","RRS","BLACKBOX","United Kingdom","N"
1561,"Business Jet Sweden","NA","","SCJ","SCANJET","Sweden","N"
1562,"British Airways Shuttle","NA","","SHT","SHUTTLE","United Kingdom","N"
1563,"British Sky Broadcasting","NA","","SKH","SKYNEWS","United Kingdom","N"
1564,"Bell Helicopter Textron","NA","","TXB","TEXTRON","Canada","N"
1565,"Buzzaway Limited","NA","","UKA","UKAY","United Kingdom","N"
1566,"Biz Jet Charter","NA","","VLX","AVOLAR","United States","N"
1567,"Blue Chip Jet","NA","","VOL","BLUE SPEED","Sweden","N"
1568,"BAE Systems","NA","","WFD","AVRO","United Kingdom","N"
1569,"BAE Systems","NA","","WTN","TARNISH","United Kingdom","N"
1570,"Baseops International","NA","","XBO","","United States","N"
1571,"Bureau Veritas","NA","","XDA","","France","N"
1572,"British Airways","NA","","XMS","SANTA","United Kingdom","N"
1573,"Boskovic Air Charters Limited","NA","","ZBA","BOSKY","Kenya","N"
1574,"C Air Jet Airlines","NA","","SRJ","SYRJET","Syrian Arab Republic","N"
1575,"C N Air","NA","","ORO","CAPRI","Spain","N"
1576,"C and M Aviation","NA","","TIP","TRANSPAC","United States","N"
1577,"C&M Airways","NA","","RWG","RED WING","United States","N"
1578,"C.S.P.","NA","","RMU"," Societe","AIR-MAUR","N"
1579,"CABI","NA","","CBI","CABI","Ukraine","N"
1580,"CAI","NA","","CPI","AIRCAI","Italy","N"
1581,"CAL Cargo Air Lines","NA","5C","ICL","CAL","Israel","Y"
1582,"CAM Air Management","NA","","CMR","CAMEO","United Kingdom","N"
1583,"CATA L","NA","","CTZ","CATA","Argentina","N"
1584,"CCF Manager Airline","NA","","CCF","TOMCAT","Germany","N"
1585,"CEDTA (Compania Ecuatoriana De Transportes Aereos)","NA","","CED","CEDTA","Ecuador","N"
1586,"CHC Denmark","NA","","HBI","HELIBIRD","Denmark","N"
1587,"CHC Helicopters","NA","","HEM","HEMS","Australia","N"
1588,"CHC Airways","NA","AW","SCH","","Netherlands","N"
1589,"CHC Helikopter Service","NA","","HKS","HELIBUS","Norway","N"
1590,"CI-Tours","NA","","VCI","CI-TOURS","Ivory Coast","N"
1591,"CKC Services","NA","","CKC","","United States","N"
1592,"CM Stair","NA","","CMZ","CEE-EM STAIRS","Mauritania","N"
1593,"CNET","NA","","CNT","KNET","France","N"
1594,"COAPA AIR","NA","","OAP","COAPA","Mexico","N"
1595,"COMAV","NA","","PDR","SPEEDSTER","Namibia","N"
1596,"CRI Helicopters Mexico","NA","","CRH","HELI-MEX","Mexico","N"
1597,"CSA Air","NA","","IRO","IRON AIR","United States","N"
